Velocity_Range,VelocityDist_Galactic_Frame,VelocityDist_Planet_Frame
0.0014811572452893113,4500712.187359537,19678942.375965804
0.0014820743705185925,4464402.886137888,19612102.63944606
0.0014829914957478739,4428306.353579445,19545416.885077164
0.0014839086209771553,4392421.783485239,19478885.014221895
0.0014848257462064364,4356748.371078588,19412506.919347454
0.0014857428714357178,4321285.3130082,19346282.49900222
0.001486659996664999,4286031.807351263,19280211.649404813
0.0014875771218942804,4250987.053616422,19214294.26390778
0.0014884942471235618,4216150.252746835,19148530.236834664
0.001489411372352843,4181520.607123095,19082919.463142753
0.0014903284975821243,4147097.3205661546,19017461.833687495
0.0014912456228114057,4112879.598340243,18952157.240064397
0.001492162748040687,4078866.647155735,18887005.574467726
0.0014930798732699683,4045057.67517193,18822006.72566762
0.0014939969984992495,4011451.891999921,18757160.5852623
0.0014949141237285309,3978048.5087052844,18692467.040095806
0.0014958312489578122,3944846.737810871,18627925.978965234
0.0014967483741870934,3911845.793299488,18563537.288119618
0.0014976654994163748,3879044.8906165175,18499300.85509849
0.001498582624645656,3846443.246672637,18435216.56511076
0.0014994997498749374,3814040.079846329,18371284.302975956
0.0015004168751042188,3781834.6099865134,18307503.95210218
0.0015013340003335,3749826.058415064,18243875.399964187
0.0015022511255627813,3718013.6479292926,18180398.524546478
0.0015031682507920627,3686396.602804437,18117073.208520453
0.001504085376021344,3654974.148796125,18053899.334688857
0.0015050025012506253,3623745.5131427073,17990876.783882596
0.0015059196264799065,3592709.9245677264,17928005.434589807
0.0015068367517091878,3561866.613282174,17865285.166433543
0.0015077538769384692,3531214.810986857,17802715.857717462
0.0015086710021677504,3500753.7508746604,17740297.386243485
0.0015095881273970318,3470482.66763278,17678029.628642753
0.0015105052526263132,3440400.7974449536,17615912.460621875
0.0015114223778555944,3410507.377993655,17553945.75901686
0.0015123395030848758,3380801.648462196,17492129.399044994
0.001513256628314157,3351282.849536918,17430463.252756074
0.0015141737535434383,3321950.2234092103,17368947.19221329
0.0015150908787727197,3292803.0137776244,17307581.092178207
0.0015160080040020009,3263840.465849871,17246364.826185223
0.0015169251292312823,3235061.826344809,17185298.26620293
0.0015178422544605634,3206466.343494427,17124381.27800984
0.0015187593796898448,3178053.267045763,17063613.73439506
0.0015196765049191262,3149821.8482628097,17002995.505619895
0.0015205936301484074,3121771.3399283946,16942526.454596926
0.0015215107553776888,3093900.9963459847,16882206.45326988
0.0015224278806069702,3066210.0733415424,16822035.371365026
0.0015233450058362514,3038697.828265269,16762013.077224048
0.0015242621310655327,3011363.5199933434,16702139.429583224
0.001525179256294814,2984206.408929688,16642414.294651248
0.0015260963815240953,2957225.757007573,16582837.537743669
0.0015270135067533767,2930420.8276913604,16523409.023871467
0.0015279306319826579,2903790.885978062,16464128.613211023
0.0015288477572119393,2877335.198398947,16404996.172948275
0.0015297648824412204,2851053.033021136,16346011.552610597
0.0015306820076705018,2824943.659449076,16287174.63349044
0.0015315991328997832,2799006.3488261024,16228485.274482764
0.0015325162581290644,2773240.373835875,16169943.316265864
0.0015334333833583458,2747645.008703813,16111548.62890978
0.0015343505085876272,2722219.529198536,16053301.067164311
0.0015352676338169083,2696963.2126332363,15995200.497086173
0.0015361847590461897,2671875.3378669904,15937246.768577265
0.001537101884275471,2646955.1853061495,15879439.740249557
0.0015380190095047523,2622202.0369055667,15821779.268067535
0.0015389361347340337,2597615.1761699016,15764265.207760587
0.0015398532599633149,2573193.888154831,15706897.396129992
0.0015407703851925963,2548937.459468249,15649675.737510167
0.0015416875104218774,2524845.178271455,15592600.039725786
0.0015426046356511588,2500916.3342802804,15535670.166038249
0.0015435217608804402,2477150.218766206,15478885.971130049
0.0015444388861097214,2453546.12455746,15422247.306534467
0.0015453560113390028,2430103.3460400365,15365754.023045795
0.0015462731365682842,2406821.1791587607,15309405.971109062
0.0015471902617975653,2383698.9214182664,15253202.998483056
0.0015481073870268467,2360735.871883945,15197144.95999443
0.001549024512256128,2337931.331182921,15141231.698423592
0.0015499416374854093,2315284.6015049145,15085463.063583137
0.0015508587627146907,2292794.986603154,15029838.902723394
0.0015517758879439719,2270461.7917952305,14974359.062612817
0.0015526930131732532,2248284.323963862,14919023.38930695
0.0015536101384025346,2226261.891557757,14863831.728359012
0.0015545272636318158,2204393.8045923384,14808783.924548818
0.0015554443888610972,2182679.374650471,14753879.822625183
0.0015563615140903784,2161117.9148831954,14699119.26558798
0.0015572786393196598,2139708.740010363,14644502.097422596
0.0015581957645489412,2118451.1663213326,14590028.16038823
0.0015591128897782223,2097344.511675554,14535697.295993589
0.0015600300150075037,2076388.0955031586,14481509.3467003
0.0015609471402367849,2055581.2388055457,14427464.152834043
0.0015618642654660663,2034923.2641558857,14373561.554081365
0.0015627813906953477,2014413.495699643,14319801.391333526
0.0015636985159246288,1994051.2591550653,14266183.503573552
0.0015646156411539102,1973835.88181358,14212707.728202777
0.0015655327663831916,1953766.692540275,14159373.90275897
0.0015664498916124728,1933843.021774258,14106181.870262265
0.0015673670168417542,1914064.201529006,14053131.461114863
0.0015682841420710354,1894429.5653927447,14000222.513886211
0.0015692012673003167,1874938.4485286986,13947454.865469724
0.0015701183925295981,1855590.187675425,13894828.350146977
0.0015710355177588793,1836384.1211470256,13842342.802786537
0.0015719526429881607,1817319.588833375,13789998.057837926
0.0015728697682174419,1798395.9322003368,13737793.949712347
0.0015737868934467233,1779612.4942898985,13685730.309890194
0.0015747040186760047,1760968.6197203344,13633806.726937905
0.0015756211439052858,1742463.6546863134,13582023.768755145
0.0015765382691345672,1724096.9469589544,13530380.530043552
0.0015774553943638486,1705867.8458859262,13478877.089060608
0.0015783725195931298,1687775.702391442,13427513.27510404
0.0015792896448224112,1669819.8689762552,13376288.91832009
0.0015802067700516923,1651999.6997176646,13325203.84816601
0.0015811238952809737,1634314.5502694203,13274257.8934607
0.0015820410205102551,1616763.7778616634,13223450.883613905
0.0015829581457395363,1599346.7413008113,13172782.645632131
0.0015838752709688177,1582062.800969401,13122253.007432781
0.0015847923961980989,1564911.318825958,13071861.796074048
0.0015857095214273803,1547891.658404761,13021608.838081582
0.0015866266466566616,1531003.1848156543,12971493.95866711
0.0015875437718859428,1514245.2647437798,12921516.984180303
0.0015884608971152242,1497617.2664492968,12871677.739823839
0.0015893780223445056,1481118.559767101,12821976.049330078
0.0015902951475737868,1464748.516106472,12772411.737316076
0.0015912122728030682,1448506.5084507153,12722984.627114806
0.0015921293980323493,1432391.911356789,12673694.541892486
0.0015930465232616307,1416404.1009548744,12624541.304145869
0.0015939636484909121,1400542.4549479503,12575524.736310145
0.0015948807737201933,1384806.3526113187,12526644.659615364
0.0015957978989494747,1369195.1747920944,12477900.895334955
0.001596715024178756,1353708.3039087043,12429293.265042895
0.0015976321494080372,1338345.123950331,12380821.587992275
0.0015985492746373186,1323105.0204763154,12332485.683519179
0.0015994663998665998,1307987.3806155848,12284285.372378794
0.0016003835250958812,1292991.5930659866,12236220.473974088
0.0016013006503251626,1278117.0480936598,12188290.805067768
0.0016022177755544438,1263363.1375323206,12140496.182812545
0.0016031349007837252,1248729.254782558,12092836.426491596
0.0016040520260130063,1234214.7948111095,12045311.354287896
0.0016049691512422877,1219819.1541500532,11997920.781384783
0.001605886276471569,1205541.7308960503,11950664.52390837
0.0016068034017008503,1191381.9247095033,11903542.398331435
0.0016077205269301317,1177339.1368136927,11856554.217172224
0.001608637652159413,1163412.7699939255,11809699.79978349
0.0016095547773886942,1149602.2285966107,11762978.960514776
0.0016104719026179756,1135906.9185283228,11716391.508954287
0.0016113890278472568,1122326.2472548625,11669937.26274209
0.0016123061530765382,1108859.6238002353,11623616.033596601
0.0016132232783058196,1095506.458745669,11577427.634694083
0.0016141404035351008,1082266.1642285495,11531371.87584285
0.0016150575287643821,1069138.1539413482,11485448.575917164
0.0016159746539936633,1056121.843130544,11439657.540676724
0.0016168917792229447,1043216.6485954679,11393998.58226316
0.001617808904452226,1030421.9886871745,11348471.512165867
0.0016187260296815073,1017737.2833072495,11303076.140388375
0.0016196431549107887,1005161.953906593,11257812.274326576
0.00162056028014007,992695.4234841983,11212679.730677364
0.0016214774053693512,980337.1165858755,11167678.31530284
0.0016223945305986326,968086.4593029574,11122807.8346138
0.0016233116558279138,955942.8792709915,11078068.097992232
0.0016242287810571952,943905.8056683687,11033458.914333535
0.0016251459062864766,931974.6692149731,10988980.090998702
0.0016260630315157577,920148.9021707562,10944631.435345337
0.0016269801567450391,908427.9383343084,10900412.751683265
0.0016278972819743205,896811.2130414074,10856323.854498072
0.0016288144072036017,885298.1631635139,10812364.540022839
0.001629731532432883,873888.2271062565,10768534.62242547
0.0016306486576621643,862580.8448078963,10724833.901748268
0.0016315657828914457,851375.4577377348,10681262.184513906
0.001632482908120727,840271.5088945171,10637819.27584657
0.0016334000333500082,829268.4428048073,10594504.976466022
0.0016343171585792896,818365.7055213046,10551319.100651013
0.0016352342838085708,807562.7446211772,10508261.441895608
0.0016361514090378522,796859.0092043203,10465331.806881927
0.0016370685342671336,786253.9498916218,10422529.998592475
0.0016379856594964147,775747.0188231834,10379855.81967231
0.0016389027847256961,765337.6696564944,10337309.072285378
0.0016398199099549775,755025.3575646142,10294889.558607541
0.0016407370351842587,744809.5392343026,10252597.079974271
0.00164165416041354,734689.6728641023,10210431.437800726
0.0016425712856428213,724665.2181624403,10168392.433297582
0.0016434884108721026,714735.6363456444,10126479.86632683
0.001644405536101384,704900.3901359764,10084693.538040742
0.0016453226613306652,695158.9437596011,10043033.248189257
0.0016462397865599466,685510.7629445335,10001498.795665786
0.0016471569117892278,675955.314918576,9960089.980854657
0.0016480740370185092,666492.0684071884,9918806.602722684
0.0016489911622477905,657120.4936313595,9877648.458765604
0.0016499082874770717,647840.0623054302,9836615.34842671
0.0016508254127063531,638650.2476348799,9795707.070350818
0.0016517425379356345,629550.5243141034,9754923.420759441
0.0016526596631649157,620540.3685241339,9714264.19791203
0.001653576788394197,611619.2579303433,9673729.199543938
0.0016544939136234782,602786.6716801104,9633318.2513869
0.0016554110388527596,594042.0904004503,9593031.062874096
0.001656328164082041,585384.9961956226,9552867.51508162
0.0016572452893113222,576814.8726446972,9512827.379024653
0.0016581624145406036,568331.2047990797,9472910.450050618
0.0016590795397698848,559933.4791800305,9433116.520876331
0.0016599966649991661,551621.1837761087,9393445.383897105
0.0016609137902284475,543393.8080406234,9353896.840973113
0.0016618309154577287,535250.8428890281,9314470.684598023
0.00166274804068701,527191.7806962711,9275166.70748038
0.0016636651659162915,519216.11529414036,9235984.704989875
0.0016645822911455727,511323.34196854697,9196924.472696228
0.001665499416374854,503512.95745677775,9157985.797272926
0.0016664165416041352,495784.4599447307,9119168.478613142
0.0016673336668334166,488137.3490640776,9080472.308644585
0.001668250792062698,480571.12588942936,9041897.078498684
0.0016691679172919792,473085.2929354384,9003442.581503542
0.0016700850425212606,465679.3541538652,8965108.61055313
0.001671002167750542,458352.8149306206,8926894.956992019
0.0016719192929798231,451105.1820827573,8888801.411839763
0.0016728364182091045,443935.96385542216,8850827.768101415
0.0016737535434383857,436844.66991878004,8812973.816148737
0.001674670668667667,429830.8113648823,8775239.343672838
0.0016755877938969485,422893.90070451103,8737624.15700707
0.0016765049191262297,416033.45186396973,8700128.022038514
0.001677422044355511,409248.9801818348,8662750.744289853
0.0016783391695847922,402540.0024056743,8625492.11407547
0.0016792562948140736,395906.0366887075,8588351.919405494
0.001680173420043355,389346.6025864424,8551329.948178638
0.0016810905452726362,382861.22105325025,8514425.990888992
0.0016820076705019176,376449.4144389038,8477639.836724939
0.001682924795731199,370110.70648507535,8440971.272618089
0.0016838419209604801,363844.62232178246,8404420.08862685
0.0016847590461897615,357650.6884637842,8367986.07541014
0.0016856761714190427,351528.43280694366,8331669.022921286
0.001686593296648324,345477.3846245268,8295468.721074186
0.0016875104218776055,339497.07456346846,8259384.943373016
0.0016884275471068866,333587.03464057884,8223417.488436276
0.001689344672336168,327746.7982386952,8187566.151852075
0.0016902617975654492,321975.9001028032,8151830.706197498
0.0016911789227947306,316273.87633608165,8116210.948358413
0.001692096048024012,310640.26439591614,8080706.679178686
0.0016930131732532932,305074.6030898459,8045317.624945952
0.0016939302984825746,299576.43257145444,8010043.612036157
0.001694847423711856,294145.2943362219,7974884.430040631
0.0016957645489411371,288780.7312173038,7939839.941598521
0.0016966816741704185,283482.2873812537,7904909.798275972
0.0016975987993996997,278249.5083237042,7870093.850517652
0.001698515924628981,273081.9408649637,7835391.855865147
0.0016994330498582625,267979.1331455733,7800803.673366673
0.0017003501750875436,262940.634621792,7766329.00711876
0.001701267300316825,257965.99606101695,7731967.670662135
0.0017021844255461064,253054.76953714894,7697719.452254286
0.0017031015507753876,248206.50842588095,7663584.134051069
0.001704018676004669,243420.76739992536,7629561.498994891
0.0017049358012339502,238697.10242417705,7595651.33761957
0.0017058529264632315,234035.07075079312,7561853.417788892
0.001706770051692513,229434.23091421925,7528167.56383528
0.001707687176921794,224894.14272612796,7494593.5193379475
0.0017086043021510755,220414.36727028512,7461131.079477121
0.0017095214273803567,215994.466897352,7427780.032799062
0.001710438552609638,211634.00521959027,7394540.155812221
0.0017113556778389195,207332.54710550304,7361411.24327905
0.0017122728030682006,203089.6586743886,7328393.07279094
0.001713189928297482,198904.9072908037,7295485.425366022
0.0017141070535267634,194777.86155895315,7262688.08546459
0.0017150241787560446,190708.091316986,7230000.8367697215
0.001715941303985326,186695.16763119536,7197423.461816544
0.0017168584292146071,182738.66279014092,7164955.402779218
0.0017177755544438885,178838.15029865954,7132597.461235642
0.00171869267967317,174993.20487179392,7100348.408414516
0.001719609804902451,171203.4024286129,7068208.365765856
0.0017205269301317325,167468.3200859285,7036177.090324462
0.0017214440553610137,163787.53615191852,7004254.3933150945
0.001722361180590295,160160.63011962638,6972440.0471733445
0.0017232783058195764,156587.18266036405,6940733.833803744
0.0017241954310488576,153066.7756169935,6909135.535187869
0.001725112556278139,149598.99199708816,6877644.929472589
0.0017260296815074204,146183.4159659879,6846261.808787115
0.0017269468067367016,142819.63283971412,6814985.944247064
0.001727863931965983,139507.22907776426,6783817.120767362
0.0017287810571952641,136245.79227578142,6752755.085411757
0.0017296981824245455,133034.91115807398,6721799.722376264
0.001730615307653827,129874.17557001386,6690950.709851576
0.001731532432883108,126763.17647027744,6660207.863312297
0.0017324495581123895,123701.50592294113,6629570.963777989
0.0017333666833416706,120688.7570894352,6599039.791875858
0.001734283808570952,117724.52422032277,6568614.1291081505
0.0017352009338002334,114808.40264693303,6538293.755401728
0.0017361180590295146,111939.98877281732,6508078.451793983
0.001737035184258796,109118.88006503065,6477967.99951332
0.0017379523094880774,106344.67504524514,6447962.177993725
0.0017388694347173586,103616.97328066765,6418060.768015486
0.00173978655994664,100935.37537476786,6388263.550853777
0.0017407036851759211,98299.48295781836,6358570.305839787
0.0017416208104052025,95708.89867721502,6328980.813364157
0.001742537935634484,93163.22618759962,6299494.853998682
0.001743455060863765,90662.0701407547,6270112.208120087
0.0017443721860930465,88205.03617527198,6240832.655175849
0.0017452893113223279,85791.73090598994,6211655.975131854
0.001746206436551609,83421.76191318316,6182581.948835203
0.0017471235617808904,81094.73773149752,6153609.361125547
0.0017480406870101716,78810.2678386276,6124740.97561393
0.001748957812239453,76567.96264371538,6095973.587927082
0.0017498749374687344,74367.43347546928,6067307.973702897
0.0017507920626980155,72208.29256998833,6038743.911820393
0.001751709187927297,70090.15305827641,6010281.182024552
0.0017526263131565781,68012.6289534442,5981919.564143379
0.0017535434383858595,65975.33513757262,5953658.837790074
0.0017544605636151409,63977.887348238415,5925498.782746753
0.001755377688844422,62019.9021646741,5897439.178403745
0.0017562948140737035,60100.99699355606,5869479.804436067
0.0017572119393029848,58220.79005440311,5841620.440405966
0.001758129064532266,56378.900364565925,5813860.865698318
0.0017590461897615474,54574.94772378925,5786200.858655686
0.0017599633149908286,52808.552698336236,5758640.202343129
0.00176088044022011,51079.33660464151,5731178.673181361
0.0017617975654493914,49386.92149248362,5703816.050896249
0.0017627146906786725,47730.930127649306,5676552.115503174
0.001763631815907954,46110.98597406316,5649386.646145903
0.001764548941137235,44526.71317536702,5622319.422420474
0.0017654660663665165,42977.73653590975,5595350.223571564
0.0017663831915957979,41463.681501131374,5568478.82915704
0.001767300316825079,39984.174137301576,5541705.018558569
0.0017682174420543604,38538.84111058535,5515028.571132707
0.0017691345672836418,37127.30966540412,5488449.266323868
0.001770051692512923,35749.20760204914,5461966.883166441
0.0017709688177422044,34404.163253511935,5435581.201949957
0.0017718859429714856,33091.805461494885,5409292.001374291
0.001772803068200767,31811.76355154742,5383099.060876352
0.0017737201934300484,30563.667307291307,5357002.160256636
0.0017746373186593295,29347.146943677286,5331001.078736605
0.001775554443888611,28161.83307921957,5305095.595880412
0.001776471569117892,27007.356707155606,5279285.491060441
0.0017773886943471735,25883.349165459094,5253570.544041915
0.0017783058195764549,24789.442105650163,5227950.534247965
0.001779222944805736,23725.267460319716,5202425.240670673
0.0017801400700350174,22690.45740929705,5176994.443916948
0.0017810571952642988,21684.644344375425,5151657.923746493
0.00178197432049358,20707.46083250357,5126415.458081503
0.0017828914457228614,19758.53957734352,5101266.827243024
0.0017838085709521426,18837.51337909491,5076211.812184563
0.001784725696181424,17944.01509246116,5051250.192563251
0.0017856428214107053,17077.677582642737,5026381.7469572965
0.0017865599466399865,16238.133679212293,5001606.255099804
0.001787477071869268,15425.016127729223,4976923.496927306
0.0017883941970985493,14637.957538931581,4952333.253740134
0.0017893113223278305,13876.590335326482,4927835.306101634
0.0017902284475571119,13140.546694987694,4903429.430926613
0.001791145572786393,12429.45849234939,4879115.410655094
0.0017920626980156744,11742.957235760197,4854893.024330548
0.0017929798232449558,11080.674001547353,4830762.052376593
0.001793896948474237,10442.23936430237,4806722.273009013
0.0017948140737035184,9827.283323080725,4782773.4729347965
0.0017957311989327996,9235.43522316998,4758915.425965692
0.001796648324162081,8666.32367304075,4735147.914726941
0.0017975654493913623,8119.576456057146,4711470.719184992
0.0017984825746206435,7594.820436469101,4687883.621289144
0.001799399699849925,7091.681459154968,4664386.400223702
0.0018003168250792063,6609.784242520602,4640978.837133103
0.0018012339503084875,6148.752263880223,4617660.712281187
0.0018021510755377688,5708.207636565539,4594431.80788392
0.00180306820076705,5287.770977906511,4571291.903458293
0.0018039853259963314,4887.0612671099525,4548240.780392132
0.0018049024512256128,4505.695691929741,4525278.219316326
0.001805819576454894,4143.28948285942,4502403.473880025
0.0018067367016841754,3799.4557333913726,4479617.906181059
0.0018076538269134565,3473.8052046633607,4456919.7240074575
0.001808570952142738,3165.946112543596,4434309.224760446
0.0018094880773720193,2875.483894888865,4411786.195088483
0.0018104052026013005,2602.0209563191233,4389350.415410589
0.0018113223278305819,2345.156387383623,4367001.667985911
0.0018122394530598633,2104.4856544174963,4344739.734202845
0.0018131565782891444,1879.6002556735916,4322564.396229791
0.0018140737035184258,1670.08733843162,4300475.405843552
0.001814990828747707,1475.529270674415,4278472.6347303735
0.0018159079539769884,1295.5031595102744,4256555.77566238
0.0018168250792062698,1129.580306715991,4234724.64053348
0.001817742204435551,977.325589431102,4212979.011619761
0.0018186593296648324,838.296750958914,4191318.6715328447
0.0018195764548941135,712.0435825307492,4169743.402574094
0.001820493580123395,598.1069713421388,4148252.9877406205
0.0018214107053526763,496.0177825281402,4126847.2047158773
0.0018223278305819575,405.2955320014687,4105525.850867295
0.0018232449558112389,325.4467916340826,4084288.694825549
0.0018241620810405203,255.96324547153196,4063135.524475187
0.0018250792062698014,196.31928100763437,4042066.123053698
0.0018259963314990828,145.9689449329176,4021080.273842047
0.001826913456728364,104.34200300681374,4000177.7604954466
0.0018278305819576454,70.83868841068742,3979358.3662641887
0.0018287477071869268,44.82243659380382,3958621.8753403067
0.001829664832416208,25.609331598812474,3937968.0710708112
0.0018305819576454893,12.451709117829786,3917396.7376353526
0.0018314990828747707,4.510016536272457,3896907.6595753776
0.001832416208104052,0.7957565307462995,3876500.6201320905
0.0018333333333333333,0.0,3856175.404325802
