Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,LiveTime[s],SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
211, ,0.010353218432956621,2.1461411978584013e-11,573105414206.6492,4.3473303794507803e-48,13910419122.623093,0.08694361229378982, , , , , 
212, ,0.010353218432956621,2.300430119772921e-11,658470038865.4951,4.3473303794507803e-48,18273956451.175797,0.13122911989332312, , , , , 
213, ,0.010353218432956621,2.465811075822604e-11,756549809747.8854,4.3473303794507803e-48,23989403526.752125,0.19793324987575994, , , , , 
214, ,0.010353218432956621,2.643081486974103e-11,869238660601.3491,4.3473303794507803e-48,31467197137.659546,0.29830354385355046, , , , , 
215, ,0.010353218432956621,2.8330961018393178e-11,998712628499.3944,4.3473303794507803e-48,41238242294.52699,0.4491582896848207, , , , , 
216, ,0.010353218432956621,3.036771118035461e-11,1147471873414.0825,4.3473303794507803e-48,53987265637.97411,0.6756034430375414, , , , , 
217, ,0.010353218432956621,3.255088599835057e-11,1318388956645.9124,4.3473303794507803e-48,70594449333.96677,1.015024865055726, , , , , 
218, ,0.010353218432956621,3.4891012134067674e-11,1514764310374.2205,4.3473303794507803e-48,92186955285.66124,1.5229182113130129, , , , , 
219, ,0.010353218432956621,3.739937302478801e-11,1740389969452.5085,4.3473303794507803e-48,120202053652.61102,2.281497080225192, , , , , 
220, ,0.010353218432956621,4.0088063288984646e-11,1999622796118.4158,4.3473303794507803e-48,156463571424.2959,3.4121199938124245, , , , , 
221, ,0.010353218432956621,4.297004704320835e-11,2297468611597.5913,4.3473303794507803e-48,203273215681.1705,5.093211754806775, , , , , 
222, ,0.010353218432956621,4.605922041145113e-11,2639678859194.016,4.3473303794507803e-48,263517928215.26193,7.5861995610803135, , , , , 
223, ,0.010353218432956621,4.937047852839004e-11,3032861665444.2524,4.3473303794507803e-48,340793711384.2257,11.272129216312534, , , , , 
224, ,0.010353218432956621,5.2919787359584366e-11,3484609443941.9126,4.3473303794507803e-48,439545251817.5879,16.70393439262201, , , , , 
225, ,0.010353218432956621,5.672426068491989e-11,4003645505879.2256,4.3473303794507803e-48,565219107501.3253,24.67931131779127, , , , , 
226, ,0.010353218432956621,6.080224261649427e-11,4599992508375.352,4.3473303794507803e-48,724426222818.024,36.34235536077709, , , , , 
227, ,0.010353218432956621,6.517339604882421e-11,5285165993351.976,4.3473303794507803e-48,925107206268.9065,53.32276711823247, , , , , 
228, ,0.010353218432956621,6.985879746785235e-11,6072396754217.69,4.3473303794507803e-48,1176691409255.2217,77.92624024435716, , , , , 
229, ,0.010353218432956621,7.48810385759003e-11,6976886324292.623,4.3473303794507803e-48,1490238835645.219,113.39113172926734, , , , , 
230, ,0.010353218432956621,8.026433522257174e-11,8016100520489.148,4.3473303794507803e-48,1878552947367.2195,164.22827299461102, , , , , 
231, ,0.010353218432956621,8.603464416684492e-11,9210106710617.992,4.3473303794507803e-48,2356253321846.016,236.67244468437107, , , , , 
232, ,0.010353218432956621,9.221978823334341e-11,10581961316996.451,4.3473303794507803e-48,2939800694418.6865,339.2699721154022, , , , , 
233, ,0.010353218432956621,9.884959046625586e-11,12158155039106.455,4.3473303794507803e-48,3647473804394.557,483.63882895078643, , , , , 
234, ,0.010353218432956621,1.0595601792776149e-10,13969124392613.703,4.3473303794507803e-48,4499307763966.483,685.4499024813584, , , , , 
235, ,0.010353218432956621,1.1357333583431027e-10,16049839442634.402,4.3473303794507803e-48,5517016674339.193,965.68599092434, , , , , 
236, ,0.010353218432956621,1.217382727739662e-10,18440479080460.625,4.3473303794507803e-48,6723937220119.234,1352.249137173628, , , , , 
237, ,0.010353218432956621,1.3049019780144016e-10,21187206883428.34,4.3473303794507803e-48,8145042379032.8955,1882.0361998590681, , , , , 
238, ,0.010353218432956621,1.398713102647236e-10,24343062539890.37,4.3473303794507803e-48,9807082144362.88,2603.6098476352327, , , , , 
239, ,0.010353218432956621,1.4992684327860468e-10,27968986052829.4,4.3473303794507803e-48,11738908571036.451,3580.677797935529, , , , , 
240, ,0.010353218432956621,1.6070528182616384e-10,32134994499623.17,4.3473303794507803e-48,13972034083297.26,4896.643707032684, , , , , 
241, ,0.010353218432956621,1.722585965398784e-10,36921534071355.63,4.3473303794507803e-48,16541455360845.092,6660.607885512441, , , , , 
242, ,0.010353218432956621,1.8464249428955463e-10,42421033499734.09,4.3473303794507803e-48,19486752952291.793,9015.317267240192, , , , , 
243, ,0.010353218432956621,1.9791668678535569e-10,48739688868498.72,4.3473303794507803e-48,22853453402167.492,12147.718476001135, , , , , 
244, ,0.010353218432956621,2.121451784910628e-10,55999514274279.734,4.3473303794507803e-48,26694621038992.742,16303.014506947002, , , , , 
245, ,0.010353218432956621,2.273965752357932e-10,64340697935437.52,4.3473303794507803e-48,31072634862353.08,21803.36413288399, , , , , 
246, ,0.010353218432956621,2.4374441501222216e-10,73924309245670.3,4.3473303794507803e-48,36061104672055.445,29072.72053238492, , , , , 
247, ,0.010353218432956621,2.6126752255633265e-10,84935409045968.64,4.3473303794507803e-48,41746890062855.766,38669.80612354456, , , , , 
248, ,0.010353218432956621,2.8005038941836253e-10,97586623174683.66,4.3473303794507803e-48,48232204638050.18,51331.75503855783, , , , , 
249, ,0.010353218432956621,3.0018358135755917e-10,112122248301455.42,4.3473303794507803e-48,55636813016994.85,68031.86525686589, , , , , 
250, ,0.010353218432956621,3.2176417502507347e-10,128822969329206.67,4.3473303794507803e-48,64100356666044.59,90055.77465710514, , , , , 
251, ,0.010353218432956621,3.4489622604057533e-10,148011279457890.8,4.3473303794507803e-48,73784873052757.34,119102.09342645197, , , , , 
252, ,0.010353218432956621,3.696912707195032e-10,170057707572147.84,4.3473303794507803e-48,84877598233561.03,157414.97281533858, , , , , 
253, ,0.010353218432956621,3.9626886387014783e-10,195387973204579.72,4.3473303794507803e-48,97594163375978.56,207958.925634793, , , , , 
254, ,0.010353218432956621,4.2475715525368935e-10,224491207237972.4,4.3473303794507803e-48,112182309277190.56,274649.48621453426, , , , , 
255, ,0.010353218432956621,4.552935074866938e-10,257929397089324.3,4.3473303794507803e-48,128926249177024.92,362657.1778250178, , , , , 
256, ,0.010353218432956621,4.880251583654433e-10,296348238763490.4,4.3473303794507803e-48,148151810088468.97,478808.9943194809, , , , , 
257, ,0.010353218432956621,5.231099308056258e-10,340489605331058.94,4.3473303794507803e-48,170232479152214.44,632117.7705056306, , , , , 
258, ,0.010353218432956621,5.60716993820547e-10,391205872598504.6,4.3473303794507803e-48,195596478145462.1,834481.3609648151, , , , , 
259, ,0.010353218432956621,6.010276782070387e-10,449476378601199.56,4.3473303794507803e-48,224734990645587.1,1101605.6008257007, , , , , 
260, ,0.010353218432956621,6.442363508721371e-10,516426334754416.75,4.3473303794507803e-48,258211676122789.62,1454222.6034163735, , , , , 
261, ,0.010353218432956621,6.905513520162316e-10,593348553839151.8,4.3473303794507803e-48,296673625330447.5,1919699.4170263847, , , , , 
262, ,0.010353218432956621,7.401959996915653e-10,681728414393190.8,4.3473303794507803e-48,340863941607827.06,2534161.675819529, , , , , 
263, ,0.010353218432956621,7.934096665797492e-10,783272543573163.0,4.3473303794507803e-48,391636171304285.1,3345296.6047552833, , , , , 
264, ,0.010353218432956621,8.504489341802668e-10,899941772357640.6,4.3473303794507803e-48,449970851080415.0,4416053.784034689, , , , , 
265, ,0.010353218432956621,9.115888299750837e-10,1033988999460656.9,4.3473303794507803e-48,516994488476250.3,5829529.787673468, , , , , 
266, ,0.010353218432956621,9.771241535346502e-10,1188002695112994.0,4.3473303794507803e-48,594001344264309.1,7695415.894127173, , , , , 
267, ,0.010353218432956621,1.0473708979594486e-09,1364956884775289.2,4.3473303794507803e-48,682478441514780.2,10158509.897850173, , , , , 
268, ,0.010353218432956621,1.1226677735108114e-09,1568268577975118.8,4.3473303794507803e-48,784134288779289.9,13409949.81662429, , , , , 
269, ,0.010353218432956621,1.2033778407775904e-09,1801863751226851.5,4.3473303794507803e-48,900931875569041.2,17702044.344814986, , , , , 
270, ,0.010353218432956621,1.289890261253308e-09,2070253159173342.8,4.3473303794507803e-48,1035126579578291.8,23367846.376844265, , , , , 
271, ,0.010353218432956621,1.3826221737646535e-09,2378619437873143.0,4.3473303794507803e-48,1189309718935182.0,30846990.817291766, , , , , 
272, ,0.010353218432956621,1.4820207057988602e-09,2732917182209338.0,4.3473303794507803e-48,1366458591104468.5,40719795.69357022, , , , , 
273, ,0.010353218432956621,1.5885651294280526e-09,3139987929928493.0,4.3473303794507803e-48,1569993964964221.8,53752275.41038768, , , , , 
274, ,0.010353218432956621,1.702769172225898e-09,3607692272667413.0,4.3473303794507803e-48,1803846136333703.8,70955549.04084069, , , , , 
275, ,0.010353218432956621,1.825183494319039e-09,4145061645049239.5,4.3473303794507803e-48,2072530822524619.2,93664251.65196677, , , , , 
276, ,0.010353218432956621,1.956398343517065e-09,4762472722917403.0,4.3473303794507803e-48,2381236361458701.5,123640017.36836119, , , , , 
277, ,0.010353218432956621,2.0970464013232305e-09,5471847798360713.0,4.3473303794507803e-48,2735923899180356.5,163208056.36745068, , , , , 
278, ,0.010353218432956621,2.2478058335487307e-09,6286885000799305.0,4.3473303794507803e-48,3143442500399652.5,215437389.55199328, , , , , 
279, ,0.010353218432956621,2.409403560239527e-09,7223322809730931.0,4.3473303794507803e-48,3611661404865465.5,284378695.69444984, , , , , 
280, ,0.010353218432956621,2.582618760682675e-09,8299243966916137.0,4.3473303794507803e-48,4149621983458068.5,375378169.229072, , , , , 
281, ,0.010353218432956621,2.768286630392061e-09,9535424656586764.0,4.3473303794507803e-48,4767712328293382.0,495491648.0950891, , , , , 
282, ,0.010353218432956621,2.9673024081888724e-09,1.095573569639615e+16,4.3473303794507803e-48,5477867848198075.0,654031023.3355911, , , , , 
283, ,0.010353218432956621,3.180625692794119e-09,1.2587603486162132e+16,4.3473303794507803e-48,6293801743081066.0,863285115.0087013, , , , , 
284, ,0.010353218432956621,3.409285069746807e-09,1.4462539615387204e+16,4.3473303794507803e-48,7231269807693602.0,1139470637.903867, , , , , 
285, ,0.010353218432956621,3.654383070957262e-09,1.6616749356347806e+16,4.3473303794507803e-48,8308374678173903.0,1503986584.408694, , , , , 
286, ,0.010353218432956621,3.917101490809261e-09,1.909183079283759e+16,4.3473303794507803e-48,9545915396418796.0,1985068610.758825, , , , , 
287, ,0.010353218432956621,4.198707084443906e-09,2.193557808483756e+16,4.3473303794507803e-48,1.096778904241878e+16,2619970724.362705, , , , , 
288, ,0.010353218432956621,4.500557675700488e-09,2.5202904380260864e+16,4.3473303794507803e-48,1.2601452190130432e+16,3457841853.106005, , , , , 
289, ,0.010353218432956621,4.824108704165374e-09,2.8956902195325996e+16,4.3473303794507803e-48,1.4478451097662998e+16,4563517962.0058565, , , , , 
290, ,0.010353218432956621,5.170920242896755e-09,3.3270061739645812e+16,4.3473303794507803e-48,1.6635030869822906e+16,6022520113.640391, , , , , 
291, ,0.010353218432956621,5.542664520663096e-09,3.822567071205949e+16,4.3473303794507803e-48,1.9112835356029744e+16,7947640360.1483965, , , , , 
292, ,0.010353218432956621,5.941133984965041e-09,4.391942259745174e+16,4.3473303794507803e-48,2.195971129872587e+16,10487617604.964739, , , , , 
293, ,0.010353218432956621,6.3682499447185856e-09,5.046126452099112e+16,4.3473303794507803e-48,2.523063226049556e+16,13838563060.75339, , , , , 
294, ,0.010353218432956621,6.826071834272379e-09,5.797752034210899e+16,4.3473303794507803e-48,2.8988760171054496e+16,18259001281.223, , , , , 
295, ,0.010353218432956621,7.316807143427175e-09,6.661332998544601e+16,4.3473303794507803e-48,3.3306664992723004e+16,24089662728.69319, , , , , 
296, ,0.010353218432956621,7.842822061337681e-09,7.653545211258589e+16,4.3473303794507803e-48,3.826772605629294e+16,31779516439.28342, , , , , 
297, ,0.010353218432956621,8.406652885618316e-09,8.793548425454323e+16,4.3473303794507803e-48,4.396774212727162e+16,41919991186.62192, , , , , 
298, ,0.010353218432956621,9.011018251665036e-09,1.0103356258621339e+17,4.3473303794507803e-48,5.0516781293106696e+16,55289932320.08334, , , , , 
299, ,0.010353218432956621,9.658832241158707e-09,1.1608261278591669e+17,4.3473303794507803e-48,5.8041306392958344e+16,72914618817.05022, , , , , 
300, ,0.010353218432956621,1.0353218432956616e-08,1.333732340647348e+17,4.3473303794507803e-48,6.66866170323674e+16,96143172202.67131, , , , , 
301, ,0.010353218432956621,1.1097524964120722e-08,1.5323931067689338e+17,4.3473303794507803e-48,7.661965533844669e+16,126749989496.95049, , , , , 
302, ,0.010353218432956621,1.1895340673703208e-08,1.760644592702307e+17,4.3473303794507803e-48,8.803222963511534e+16,167067505720.57703, , , , , 
303, ,0.010353218432956621,1.2750512407130128e-08,2.022894365759688e+17,4.3473303794507803e-48,1.011447182879844e+17,220159734549.7249, , , , , 
304, ,0.010353218432956621,1.3667163564620044e-08,2.3242065048128598e+17,4.3473303794507803e-48,1.1621032524064299e+17,290048767727.1675, , , , , 
305, ,0.010353218432956621,1.4649713983072853e-08,2.6703993883465904e+17,4.3473303794507803e-48,1.3351996941732952e+17,382009872256.83325, , , , , 
306, ,0.010353218432956621,1.5702901247293774e-08,3.068158048140397e+17,4.3473303794507803e-48,1.5340790240701984e+17,502955172314.80273, , , , , 
307, ,0.010353218432956621,1.683180353330955e-08,3.5251632581436435e+17,4.3473303794507803e-48,1.7625816290718218e+17,661931314562.4625, , , , , 
308, ,0.010353218432956621,1.8041864093920717e-08,4.050239851267699e+17,4.3473303794507803e-48,2.0251199256338496e+17,870763175593.9543, , , , , 
309, ,0.010353218432956621,1.933891750455232e-08,4.653527128112526e+17,4.3473303794507803e-48,2.326763564056263e+17,1144883744044.1763, , , , , 
310, ,0.010353218432956621,2.0729217795953697e-08,5.34667464824365e+17,4.3473303794507803e-48,2.673337324121825e+17,1504399908395.3433, , , , , 
311, ,0.010353218432956621,2.221946860939524e-08,6.143067184775683e+17,4.3473303794507803e-48,3.071533592387841e+17,1975454999391.5225, , , , , 
312, ,0.010353218432956621,2.3816855519761606e-08,7.058083186165868e+17,4.3473303794507803e-48,3.529041593082934e+17,2591961339886.681, , , , , 
313, ,0.010353218432956621,2.552908068239516e-08,8.109391736150481e+17,4.3473303794507803e-48,4.0546958680752403e+17,3397789139011.622, , , , , 
314, ,0.010353218432956621,2.7364399970746666e-08,9.317293746160776e+17,4.3473303794507803e-48,4.658646873080388e+17,4449510594902.636, , , , , 
315, ,0.010353218432956621,2.933166278390042e-08,1.0705113968690396e+18,4.3473303794507803e-48,5.352556984345198e+17,5819807845706.496, , , , , 
316, ,0.010353218432956621,3.1440354715915e-08,1.2299651401445988e+18,4.3473303794507803e-48,6.149825700722994e+17,7601656777077.608, , , , , 
317, ,0.010353218432956621,3.370064329271925e-08,1.4131696779646566e+18,4.3473303794507803e-48,7.065848389823283e+17,9913389873261.512, , , , , 
318, ,0.010353218432956621,3.612342699709431e-08,1.6236627149318733e+18,4.3473303794507803e-48,8.118313574659366e+17,12904711547488.14, , , , , 
319, ,0.010353218432956621,3.872038781812557e-08,1.8655089002878188e+18,4.3473303794507803e-48,9.327544501439094e+17,16763675909791.861, , , , , 
320, ,0.010353218432956621,4.1504047578504727e-08,2.143378316844012e+18,4.3473303794507803e-48,1.071689158422006e+18,21724521815537.27, , , , , 
321, ,0.010353218432956621,4.448782831127585e-08,2.4626366609177226e+18,4.3473303794507803e-48,1.2313183304588613e+18,28076069186506.055, , , , , 
322, ,0.010353218432956621,4.768611697714474e-08,2.829448854659356e+18,4.3473303794507803e-48,1.414724427329678e+18,36170083393762.97, , , , , 
323, ,0.010353218432956621,5.111433483440165e-08,3.2508980915396956e+18,4.3473303794507803e-48,1.6254490457698478e+18,46428574912936.51, , , , , 
324, ,0.010353218432956621,5.478901179593934e-08,3.735122613781539e+18,4.3473303794507803e-48,1.8675613068907694e+18,59348382174090.15, , , , , 
325, ,0.010353218432956621,5.872786613189478e-08,4.291472862926544e+18,4.3473303794507803e-48,2.145736431463272e+18,75500557354558.11, , , , , 
326, ,0.010353218432956621,6.294988990221888e-08,4.930692038136153e+18,4.3473303794507803e-48,2.4653460190680765e+18,95521034686306.45, , , , , 
327, ,0.010353218432956621,6.747544053110687e-08,5.665123548832124e+18,4.3473303794507803e-48,2.832561774416062e+18,120087862243249.23, , , , , 
328, ,0.010353218432956621,7.232633896483534e-08,6.508949367615355e+18,4.3473303794507803e-48,3.2544746838076774e+18,149879078188094.25, , , , , 
329, ,0.010353218432956621,7.752597488629465e-08,7.478463886090227e+18,4.3473303794507803e-48,3.7392319430451133e+18,185504436432619.06, , , , , 
330, ,0.010353218432956621,8.309941949353386e-08,8.592388561788014e+18,4.3473303794507803e-48,4.296194280894007e+18,227404204197854.4, , , , , 
331, ,0.010353218432956621,8.907354638610439e-08,9.872233432064348e+18,4.3473303794507803e-48,4.936116716032174e+18,275710045166156.47, , , , , 
332, ,0.010353218432956621,9.547716114208066e-08,1.1342712475852941e+19,4.3473303794507803e-48,5.671356237926471e+18,330067764174931.3, , , , , 
333, ,0.010353218432956621,1.0234114021054528e-07,1.3032220843968274e+19,4.3473303794507803e-48,6.516110421984137e+18,389430795699285.1, , , , , 
334, ,0.010353218432956621,1.0969857978923841e-07,1.4973383173339271e+19,4.3473303794507803e-48,7.486691586669636e+18,451847894951729.7, , , , , 
335, ,0.010353218432956621,1.1758495540521555e-07,1.7203683573195928e+19,4.3473303794507803e-48,8.601841786597964e+18,514288561603958.2, , , , , 
336, ,0.010353218432956621,1.2603829296797277e-07,1.976618944832949e+19,4.3473303794507803e-48,9.883094724164745e+18,572572846729625.2, , , , , 
337, ,0.010353218432956621,1.350993521198025e-07,2.2710383136549937e+19,4.3473303794507803e-48,1.1355191568274969e+19,621491747457494.8, , , , , 
338, ,0.010353218432956621,1.4481182276745328e-07,2.6093117419376083e+19,4.3473303794507803e-48,1.3046558709688041e+19,655208295909257.4, , , , , 
339, ,0.010353218432956621,1.552225357427048e-07,2.9979713356997095e+19,4.3473303794507803e-48,1.4989856678498548e+19,668000833354601.5, , , , , 
340, ,0.010353218432956621,1.6638168860761273e-07,3.444522164685057e+19,4.3473303794507803e-48,1.7222610823425284e+19,655332210544683.9, , , , , 
341, ,0.010353218432956621,1.7834308769319093e-07,3.957587186282257e+19,4.3473303794507803e-48,1.9787935931411284e+19,615096824573663.8, , , , , 
