Counter,mX[GeV],mA[GeV],Epsilon,Capture,Annihilation,GammaAnn,IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0
15980, ,0.155222536,3.33E-06,3.89E+17,1.31E-48,1.94E+17,0, ,,,
15981, ,0.155222536,3.53E-06,4.37E+17,1.31E-48,2.18E+17,0, ,,,
15982, ,0.155222536,3.74E-06,4.90E+17,1.31E-48,2.45E+17,0, ,,,
15983, ,0.155222536,3.96E-06,5.50E+17,1.31E-48,2.75E+17,0, ,,,
15984, ,0.155222536,4.20E-06,6.18E+17,1.31E-48,3.09E+17,0, ,,,
15985, ,0.155222536,4.45E-06,6.94E+17,1.31E-48,3.47E+17,0, ,,,
15986, ,0.155222536,4.71E-06,7.79E+17,1.31E-48,3.89E+17,0, ,,,
15987, ,0.155222536,4.99E-06,8.74E+17,1.31E-48,4.37E+17,0, ,,,
15988, ,0.155222536,5.29E-06,9.81E+17,1.31E-48,4.91E+17,0, ,,,
15989, ,0.155222536,5.61E-06,1.10E+18,1.31E-48,5.51E+17,0, ,,,
15990, ,0.155222536,5.94E-06,1.24E+18,1.31E-48,6.18E+17,0, ,,,
15991, ,0.155222536,6.29E-06,1.39E+18,1.31E-48,6.94E+17,0, ,,,
15992, ,0.155222536,6.67E-06,1.56E+18,1.31E-48,7.80E+17,0, ,,,
15993, ,0.155222536,7.07E-06,1.75E+18,1.31E-48,8.75E+17,0, ,,,
15994, ,0.155222536,7.49E-06,1.97E+18,1.31E-48,9.83E+17,0, ,,,
15995, ,0.155222536,7.93E-06,2.21E+18,1.31E-48,1.10E+18,0, ,,,
15996, ,0.155222536,8.41E-06,2.48E+18,1.31E-48,1.24E+18,0, ,,,
15997, ,0.155222536,8.91E-06,2.78E+18,1.31E-48,1.39E+18,0, ,,,
15998, ,0.155222536,9.44E-06,3.12E+18,1.31E-48,1.56E+18,0, ,,,
15999, ,0.155222536,1.00E-05,3.50E+18,1.31E-48,1.75E+18,0, ,,,
16000, ,0.160705282,1.00E-10,305017984.4,1.61E-48,1509.796949,4.94E-05, ,,,
16001, ,0.160705282,1.06E-10,342433861.5,1.61E-48,1902.920762,6.98E-05, ,,,
16002, ,0.160705282,1.12E-10,384439460.8,1.61E-48,2398.406665,9.88E-05, ,,,
16003, ,0.160705282,1.19E-10,431597793.6,1.61E-48,3022.907734,0.000139812, ,,,
16004, ,0.160705282,1.26E-10,484540933.9,1.61E-48,3810.016941,0.000197826, ,,,
16005, ,0.160705282,1.34E-10,543978491.5,1.61E-48,4802.074139,0.000279911, ,,,
16006, ,0.160705282,1.41E-10,610707121.9,1.61E-48,6052.443533,0.000396054, ,,,
16007, ,0.160705282,1.50E-10,685621204.8,1.61E-48,7628.384146,0.000560384, ,,,
16008, ,0.160705282,1.59E-10,769724831.4,1.61E-48,9614.667662,0.000792894, ,,,
16009, ,0.160705282,1.68E-10,864145262.7,1.61E-48,12118.13824,0.001121866, ,,,
16010, ,0.160705282,1.78E-10,970148038.1,1.61E-48,15273.45954,0.001587317, ,,,
16011, ,0.160705282,1.89E-10,1089153938,1.61E-48,19250.35812,0.00224586, ,,,
16012, ,0.160705282,2.00E-10,1222758026,1.61E-48,24262.75262,0.003177585, ,,,
16013, ,0.160705282,2.12E-10,1372751031,1.61E-48,30580.25999,0.0044958, ,,,
16014, ,0.160705282,2.25E-10,1541143344,1.61E-48,38542.69724,0.006360795, ,,,
16015, ,0.160705282,2.38E-10,1730191966,1.61E-48,48578.35896,0.008999321, ,,,
16016, ,0.160705282,2.52E-10,1942430763,1.61E-48,61227.05321,0.012732137, ,,,
16017, ,0.160705282,2.67E-10,2180704419,1.61E-48,77169.13486,0.018012965, ,,,
16018, ,0.160705282,2.83E-10,2448206575,1.61E-48,97262.09732,0.025483587, ,,,
16019, ,0.160705282,3.00E-10,2748522625,1.61E-48,122586.6906,0.036051745, ,,,
16020, ,0.160705282,3.18E-10,3085677776,1.61E-48,154505.0452,0.051001298, ,,,
16021, ,0.160705282,3.37E-10,3464190998,1.61E-48,194733.9266,0.072147956, ,,,
16022, ,0.160705282,3.57E-10,3889135595,1.61E-48,245437.0603,0.102059451, ,,,
16023, ,0.160705282,3.78E-10,4366207199,1.61E-48,309341.4881,0.144366738, ,,,
16024, ,0.160705282,4.01E-10,4901800115,1.61E-48,389884.213,0.204203838, ,,,
16025, ,0.160705282,4.25E-10,5503093022,1.61E-48,491397.0137,0.2888294, ,,,
16026, ,0.160705282,4.50E-10,6178145190,1.61E-48,619339.3622,0.408504903, ,,,
16027, ,0.160705282,4.77E-10,6936004505,1.61E-48,780591.9606,0.577735259, ,,,
16028, ,0.160705282,5.05E-10,7786828734,1.61E-48,983826.6719,0.817021002, ,,,
16029, ,0.160705282,5.35E-10,8742021678,1.61E-48,1239972.718,1.155332451, ,,,
16030, ,0.160705282,5.67E-10,9814386013,1.61E-48,1562804.19,1.633602444, ,,,
16031, ,0.160705282,6.01E-10,11018294894,1.61E-48,1969680.421,2.30965554, ,,,
16032, ,0.160705282,6.37E-10,12369884596,1.61E-48,2482478.991,3.265162211, ,,,
16033, ,0.160705282,6.75E-10,13887270798,1.61E-48,3128771.436,4.615446332, ,,,
16034, ,0.160705282,7.15E-10,15590791387,1.61E-48,3943304.788,6.523310999, ,,,
16035, ,0.160705282,7.58E-10,17503279054,1.61E-48,4969868.427,9.218520038, ,,,
16036, ,0.160705282,8.03E-10,19650367325,1.61E-48,6263646.408,13.02523451, ,,,
16037, ,0.160705282,8.50E-10,22060834133,1.61E-48,7894181.394,18.40062986, ,,,
16038, ,0.160705282,9.01E-10,24766987538,1.61E-48,9949109.096,25.98921414, ,,,
16039, ,0.160705282,9.55E-10,27805098756,1.61E-48,12538863.3,36.69917432, ,,,
16040, ,0.160705282,1.01E-09,31215888313,1.61E-48,15802603.48,51.80959412, ,,,
16041, ,0.160705282,1.07E-09,35045071830,1.61E-48,19915682.33,73.12088456, ,,,
16042, ,0.160705282,1.14E-09,39343972764,1.61E-48,25099052.59,103.165619, ,,,
16043, ,0.160705282,1.20E-09,44170210304,1.61E-48,31631116.17,145.5036725, ,,,
16044, ,0.160705282,1.28E-09,49588471658,1.61E-48,39862648.48,205.1348156, ,,,
16045, ,0.160705282,1.35E-09,55671379068,1.61E-48,50235594.52,289.0746185, ,,,
16046, ,0.160705282,1.43E-09,62500463186,1.61E-48,63306738.95,407.1569143, ,,,
16047, ,0.160705282,1.52E-09,70167255849,1.61E-48,79777510.92,573.1497467, ,,,
16048, ,0.160705282,1.61E-09,78774516897,1.61E-48,100531509.3,806.3038102, ,,,
16049, ,0.160705282,1.70E-09,88437611494,1.61E-48,126681741.5,1133.495555, ,,,
16050, ,0.160705282,1.80E-09,99286056391,1.61E-48,159630082.6,1592.184788, ,,,
16051, ,0.160705282,1.91E-09,1.11465E+11,1.61E-48,201142102,2234.482927, ,,,
16052, ,0.160705282,2.03E-09,1.25138E+11,1.61E-48,253441213,3132.727996, ,,,
16053, ,0.160705282,2.15E-09,1.40489E+11,1.61E-48,319327110.3,4387.091575, ,,,
16054, ,0.160705282,2.27E-09,1.57722E+11,1.61E-48,402324725.9,6135.907108, ,,,
16055, ,0.160705282,2.41E-09,1.7707E+11,1.61E-48,506871516.4,8569.613254, ,,,
16056, ,0.160705282,2.55E-09,1.98791E+11,1.61E-48,638552878.2,11949.45351, ,,,
16057, ,0.160705282,2.70E-09,2.23176E+11,1.61E-48,804397958.1,16632.36188, ,,,
16058, ,0.160705282,2.87E-09,2.50552E+11,1.61E-48,1013251214,23103.78274, ,,,
16059, ,0.160705282,3.04E-09,2.81287E+11,1.61E-48,1276238929,32020.49375, ,,,
16060, ,0.160705282,3.22E-09,3.15792E+11,1.61E-48,1607354665,44265.76987, ,,,
16061, ,0.160705282,3.41E-09,3.54529E+11,1.61E-48,2024193600,61019.35123, ,,,
16062, ,0.160705282,3.61E-09,3.98019E+11,1.61E-48,2548873042,83844.50531, ,,,
16063, ,0.160705282,3.83E-09,4.46843E+11,1.61E-48,3209185572,114793.7728, ,,,
16064, ,0.160705282,4.06E-09,5.01656E+11,1.61E-48,4040042511,156533.4188, ,,,
16065, ,0.160705282,4.30E-09,5.63193E+11,1.61E-48,5085279268,212483.7159, ,,,
16066, ,0.160705282,4.55E-09,6.32278E+11,1.61E-48,6399911176,286967.379, ,,,
16067, ,0.160705282,4.82E-09,7.09839E+11,1.61E-48,8052949194,385351.0655, ,,,
16068, ,0.160705282,5.11E-09,7.96913E+11,1.61E-48,10130910241,514154.2045, ,,,
16069, ,0.160705282,5.42E-09,8.94668E+11,1.61E-48,12742187617,681085.0864, ,,,
16070, ,0.160705282,5.74E-09,1.00E+12,1.61E-48,16022484011,894946.3808, ,,,
16071, ,0.160705282,6.08E-09,1.13E+12,1.61E-48,20141553958,1165332.566, ,,,
16072, ,0.160705282,6.44E-09,1.27E+12,1.61E-48,25311555312,1502023.854, ,,,
16073, ,0.160705282,6.83E-09,1.42E+12,1.61E-48,31797371438,1913971.982, ,,,
16074, ,0.160705282,7.23E-09,1.60E+12,1.61E-48,39929338222,2407783.774, ,,,
16075, ,0.160705282,7.66E-09,1.79E+12,1.61E-48,50118893350,2985653.848, ,,,
16076, ,0.160705282,8.12E-09,2.01E+12,1.61E-48,62877759696,3642795.994, ,,,
16077, ,0.160705282,8.60E-09,2.26E+12,1.61E-48,78841379460,4364588.465, ,,,
16078, ,0.160705282,9.12E-09,2.53E+12,1.61E-48,98797429174,5123883.967, ,,,
16079, ,0.160705282,9.66E-09,2.85E+12,1.61E-48,1.2372E+11,5879214.874, ,,,
16080, ,0.160705282,1.02E-08,3.19E+12,1.61E-48,1.54813E+11,6574877.378, ,,,
16081, ,0.160705282,1.08E-08,3.59E+12,1.61E-48,1.93557E+11,7143977.532, ,,,
16082, ,0.160705282,1.15E-08,4.03E+12,1.61E-48,2.4177E+11,7515294.318, ,,,
16083, ,0.160705282,1.22E-08,4.52E+12,1.61E-48,3.01681E+11,7624092.545, ,,,
16084, ,0.160705282,1.29E-08,5.07E+12,1.61E-48,3.76006E+11,7425745.677, ,,,
16085, ,0.160705282,1.37E-08,5.70E+12,1.61E-48,4.68049E+11,6909404.062, ,,,
16086, ,0.160705282,1.45E-08,6.40E+12,1.61E-48,5.81811E+11,6107529.033, ,,,
16087, ,0.160705282,1.53E-08,7.18E+12,1.61E-48,7.22112E+11,5096779.838, ,,,
16088, ,0.160705282,1.63E-08,8.06E+12,1.61E-48,8.94735E+11,3987328.684, ,,,
16089, ,0.160705282,1.72E-08,9.05E+12,1.61E-48,1.11E+12,2901376.135, ,,,
16090, ,0.160705282,1.83E-08,1.02E+13,1.61E-48,1.37E+12,1946375.879, ,,,
16091, ,0.160705282,1.93E-08,1.14E+13,1.61E-48,1.68E+12,1191927.023, ,,,
16092, ,0.160705282,2.05E-08,1.28E+13,1.61E-48,2.07E+12,658947.9408, ,,,
16093, ,0.160705282,2.17E-08,1.44E+13,1.61E-48,2.53E+12,324806.7003, ,,,
16094, ,0.160705282,2.30E-08,1.61E+13,1.61E-48,3.10E+12,140770.1236, ,,,
16095, ,0.160705282,2.44E-08,1.81E+13,1.61E-48,3.77E+12,52809.62491, ,,,
16096, ,0.160705282,2.58E-08,2.03E+13,1.61E-48,4.58E+12,16850.61718, ,,,
16097, ,0.160705282,2.74E-08,2.28E+13,1.61E-48,5.54E+12,4484.147981, ,,,
16098, ,0.160705282,2.90E-08,2.56E+13,1.61E-48,6.69E+12,973.4940715, ,,,
16099, ,0.160705282,3.07E-08,2.88E+13,1.61E-48,8.04E+12,168.2073911, ,,,
16100, ,0.160705282,3.26E-08,3.23E+13,1.61E-48,9.62E+12,22.5001214, ,,,
16101, ,0.160705282,3.45E-08,3.63E+13,1.61E-48,1.15E+13,2.258731253, ,,,
16102, ,0.160705282,3.65E-08,4.07E+13,1.61E-48,1.36E+13,0.16434648, ,,,
16103, ,0.160705282,3.87E-08,4.57E+13,1.61E-48,1.61E+13,0.008335139, ,,,
16104, ,0.160705282,4.10E-08,5.13E+13,1.61E-48,1.90E+13,0.000282034, ,,,
16105, ,0.160705282,4.35E-08,5.76E+13,1.61E-48,2.22E+13,6.06E-06, ,,,
16106, ,0.160705282,4.61E-08,6.47E+13,1.61E-48,2.59E+13,7.83E-08, ,,,
16107, ,0.160705282,4.88E-08,7.26E+13,1.61E-48,3.02E+13,5.72E-10, ,,,
16108, ,0.160705282,5.17E-08,8.16E+13,1.61E-48,3.49E+13,2.20E-12, ,,,
16109, ,0.160705282,5.48E-08,9.16E+13,1.61E-48,4.03E+13,4.13E-15, ,,,
16110, ,0.160705282,5.81E-08,1.03E+14,1.61E-48,4.63E+13,3.47E-18, ,,,
16111, ,0.160705282,6.15E-08,1.15E+14,1.61E-48,5.31E+13,1.18E-21, ,,,
16112, ,0.160705282,6.52E-08,1.30E+14,1.61E-48,6.06E+13,1.45E-25, ,,,
16113, ,0.160705282,6.91E-08,1.45E+14,1.61E-48,6.90E+13,5.74E-30, ,,,
16114, ,0.160705282,7.32E-08,1.63E+14,1.61E-48,7.84E+13,6.34E-35, ,,,
16115, ,0.160705282,7.75E-08,1.83E+14,1.61E-48,8.89E+13,1.67E-40, ,,,
16116, ,0.160705282,8.21E-08,2.06E+14,1.61E-48,1.01E+14,8.82E-47, ,,,
16117, ,0.160705282,8.70E-08,2.31E+14,1.61E-48,1.14E+14,7.67E-54, ,,,
16118, ,0.160705282,9.22E-08,2.59E+14,1.61E-48,1.28E+14,8.80E-62, ,,,
16119, ,0.160705282,9.77E-08,2.91E+14,1.61E-48,1.44E+14,1.04E-70, ,,,
16120, ,0.160705282,1.04E-07,3.27E+14,1.61E-48,1.63E+14,9.60E-81, ,,,
16121, ,0.160705282,1.10E-07,3.67E+14,1.61E-48,1.83E+14,5.05E-92, ,,,
16122, ,0.160705282,1.16E-07,4.12E+14,1.61E-48,2.05E+14,1.07E-104, ,,,
16123, ,0.160705282,1.23E-07,4.63E+14,1.61E-48,2.31E+14,6.10E-119, ,,,
16124, ,0.160705282,1.30E-07,5.19E+14,1.61E-48,2.59E+14,6.07E-135, ,,,
16125, ,0.160705282,1.38E-07,5.83E+14,1.61E-48,2.91E+14,6.39E-153, ,,,
16126, ,0.160705282,1.46E-07,6.55E+14,1.61E-48,3.27E+14,4.08E-173, ,,,
16127, ,0.160705282,1.55E-07,7.35E+14,1.61E-48,3.67E+14,8.42E-196, ,,,
16128, ,0.160705282,1.64E-07,8.25E+14,1.61E-48,4.12E+14,2.79E-221, ,,,
16129, ,0.160705282,1.74E-07,9.26E+14,1.61E-48,4.63E+14,6.72E-250, ,,,
16130, ,0.160705282,1.85E-07,1.04E+15,1.61E-48,5.20E+14,4.86E-282, ,,,
16131, ,0.160705282,1.96E-07,1.17E+15,1.61E-48,5.84E+14,0, ,,,
16132, ,0.160705282,2.07E-07,1.31E+15,1.61E-48,6.55E+14,0, ,,,
16133, ,0.160705282,2.20E-07,1.47E+15,1.61E-48,7.36E+14,0, ,,,
16134, ,0.160705282,2.33E-07,1.65E+15,1.61E-48,8.26E+14,0, ,,,
16135, ,0.160705282,2.47E-07,1.85E+15,1.61E-48,9.27E+14,0, ,,,
16136, ,0.160705282,2.61E-07,2.08E+15,1.61E-48,1.04E+15,0, ,,,
16137, ,0.160705282,2.77E-07,2.34E+15,1.61E-48,1.17E+15,0, ,,,
16138, ,0.160705282,2.93E-07,2.62E+15,1.61E-48,1.31E+15,0, ,,,
16139, ,0.160705282,3.11E-07,2.95E+15,1.61E-48,1.47E+15,0, ,,,
16140, ,0.160705282,3.29E-07,3.31E+15,1.61E-48,1.65E+15,0, ,,,
16141, ,0.160705282,3.49E-07,3.71E+15,1.61E-48,1.86E+15,0, ,,,
16142, ,0.160705282,3.70E-07,4.17E+15,1.61E-48,2.08E+15,0, ,,,
16143, ,0.160705282,3.92E-07,4.68E+15,1.61E-48,2.34E+15,0, ,,,
16144, ,0.160705282,4.15E-07,5.25E+15,1.61E-48,2.63E+15,0, ,,,
16145, ,0.160705282,4.40E-07,5.90E+15,1.61E-48,2.95E+15,0, ,,,
16146, ,0.160705282,4.66E-07,6.62E+15,1.61E-48,3.31E+15,0, ,,,
16147, ,0.160705282,4.94E-07,7.43E+15,1.61E-48,3.72E+15,0, ,,,
16148, ,0.160705282,5.23E-07,8.35E+15,1.61E-48,4.17E+15,0, ,,,
16149, ,0.160705282,5.54E-07,9.37E+15,1.61E-48,4.69E+15,0, ,,,
16150, ,0.160705282,5.87E-07,1.05E+16,1.61E-48,5.26E+15,0, ,,,
16151, ,0.160705282,6.22E-07,1.18E+16,1.61E-48,5.91E+15,0, ,,,
16152, ,0.160705282,6.59E-07,1.33E+16,1.61E-48,6.63E+15,0, ,,,
16153, ,0.160705282,6.99E-07,1.49E+16,1.61E-48,7.44E+15,0, ,,,
16154, ,0.160705282,7.40E-07,1.67E+16,1.61E-48,8.36E+15,0, ,,,
16155, ,0.160705282,7.84E-07,1.88E+16,1.61E-48,9.38E+15,0, ,,,
16156, ,0.160705282,8.31E-07,2.11E+16,1.61E-48,1.05E+16,0, ,,,
16157, ,0.160705282,8.80E-07,2.36E+16,1.61E-48,1.18E+16,0, ,,,
16158, ,0.160705282,9.33E-07,2.65E+16,1.61E-48,1.33E+16,0, ,,,
16159, ,0.160705282,9.88E-07,2.98E+16,1.61E-48,1.49E+16,0, ,,,
16160, ,0.160705282,1.05E-06,3.35E+16,1.61E-48,1.67E+16,0, ,,,
16161, ,0.160705282,1.11E-06,3.76E+16,1.61E-48,1.88E+16,0, ,,,
16162, ,0.160705282,1.18E-06,4.22E+16,1.61E-48,2.11E+16,0, ,,,
16163, ,0.160705282,1.25E-06,4.73E+16,1.61E-48,2.37E+16,0, ,,,
16164, ,0.160705282,1.32E-06,5.32E+16,1.61E-48,2.66E+16,0, ,,,
16165, ,0.160705282,1.40E-06,5.97E+16,1.61E-48,2.98E+16,0, ,,,
16166, ,0.160705282,1.48E-06,6.70E+16,1.61E-48,3.35E+16,0, ,,,
16167, ,0.160705282,1.57E-06,7.52E+16,1.61E-48,3.76E+16,0, ,,,
16168, ,0.160705282,1.66E-06,8.44E+16,1.61E-48,4.22E+16,0, ,,,
16169, ,0.160705282,1.76E-06,9.48E+16,1.61E-48,4.74E+16,0, ,,,
16170, ,0.160705282,1.87E-06,1.06E+17,1.61E-48,5.32E+16,0, ,,,
16171, ,0.160705282,1.98E-06,1.19E+17,1.61E-48,5.97E+16,0, ,,,
16172, ,0.160705282,2.10E-06,1.34E+17,1.61E-48,6.71E+16,0, ,,,
16173, ,0.160705282,2.22E-06,1.51E+17,1.61E-48,7.53E+16,0, ,,,
16174, ,0.160705282,2.35E-06,1.69E+17,1.61E-48,8.45E+16,0, ,,,
16175, ,0.160705282,2.49E-06,1.90E+17,1.61E-48,9.49E+16,0, ,,,
16176, ,0.160705282,2.64E-06,2.13E+17,1.61E-48,1.07E+17,0, ,,,
16177, ,0.160705282,2.80E-06,2.39E+17,1.61E-48,1.20E+17,0, ,,,
16178, ,0.160705282,2.97E-06,2.69E+17,1.61E-48,1.34E+17,0, ,,,
16179, ,0.160705282,3.14E-06,3.02E+17,1.61E-48,1.51E+17,0, ,,,
16180, ,0.160705282,3.33E-06,3.38E+17,1.61E-48,1.69E+17,0, ,,,
16181, ,0.160705282,3.53E-06,3.80E+17,1.61E-48,1.90E+17,0, ,,,
16182, ,0.160705282,3.74E-06,4.27E+17,1.61E-48,2.13E+17,0, ,,,
16183, ,0.160705282,3.96E-06,4.79E+17,1.61E-48,2.39E+17,0, ,,,
16184, ,0.160705282,4.20E-06,5.38E+17,1.61E-48,2.69E+17,0, ,,,
16185, ,0.160705282,4.45E-06,6.04E+17,1.61E-48,3.02E+17,0, ,,,
16186, ,0.160705282,4.71E-06,6.78E+17,1.61E-48,3.39E+17,0, ,,,
16187, ,0.160705282,4.99E-06,7.61E+17,1.61E-48,3.80E+17,0, ,,,
16188, ,0.160705282,5.29E-06,8.54E+17,1.61E-48,4.27E+17,0, ,,,
16189, ,0.160705282,5.61E-06,9.59E+17,1.61E-48,4.79E+17,0, ,,,
16190, ,0.160705282,5.94E-06,1.08E+18,1.61E-48,5.38E+17,0, ,,,
16191, ,0.160705282,6.29E-06,1.21E+18,1.61E-48,6.04E+17,0, ,,,
16192, ,0.160705282,6.67E-06,1.36E+18,1.61E-48,6.78E+17,0, ,,,
16193, ,0.160705282,7.07E-06,1.52E+18,1.61E-48,7.62E+17,0, ,,,
16194, ,0.160705282,7.49E-06,1.71E+18,1.61E-48,8.55E+17,0, ,,,
16195, ,0.160705282,7.93E-06,1.92E+18,1.61E-48,9.60E+17,0, ,,,
16196, ,0.160705282,8.41E-06,2.16E+18,1.61E-48,1.08E+18,0, ,,,
16197, ,0.160705282,8.91E-06,2.42E+18,1.61E-48,1.21E+18,0, ,,,
16198, ,0.160705282,9.44E-06,2.72E+18,1.61E-48,1.36E+18,0, ,,,
16199, ,0.160705282,1.00E-05,3.05E+18,1.61E-48,1.53E+18,0, ,,,
16200, ,0.166381689,1.00E-10,265475201.8,2.06E-48,1458.646342,5.11E-05, ,,,
16201, ,0.166381689,1.06E-10,298040453.7,2.06E-48,1838.451298,7.23E-05, ,,,
16202, ,0.166381689,1.12E-10,334600412.6,2.06E-48,2317.150296,0.000102324, ,,,
16203, ,0.166381689,1.19E-10,375645100.2,2.06E-48,2920.49337,0.000144783, ,,,
16204, ,0.166381689,1.26E-10,421724648.3,2.06E-48,3680.93531,0.000204859, ,,,
16205, ,0.166381689,1.34E-10,473456671.9,2.06E-48,4639.381406,0.000289862, ,,,
16206, ,0.166381689,1.41E-10,531534547.7,2.06E-48,5847.387757,0.000410132, ,,,
16207, ,0.166381689,1.50E-10,596736707.2,2.06E-48,7369.934452,0.000580301, ,,,
16208, ,0.166381689,1.59E-10,669937070.5,2.06E-48,9288.920812,0.000821071, ,,,
16209, ,0.166381689,1.68E-10,752116759.3,2.06E-48,11707.57068,0.00116173, ,,,
16210, ,0.166381689,1.78E-10,844377247.6,2.06E-48,14755.98466,0.001643711, ,,,
16211, ,0.166381689,1.89E-10,947955124.5,2.06E-48,18598.13802,0.002325636, ,,,
16212, ,0.166381689,2.00E-10,1064238669,2.06E-48,23440.70046,0.003290437, ,,,
16213, ,0.166381689,2.12E-10,1194786457,2.06E-48,29544.15229,0.004655433, ,,,
16214, ,0.166381689,2.25E-10,1341348252,2.06E-48,37236.79462,0.006586594, ,,,
16215, ,0.166381689,2.38E-10,1505888455,2.06E-48,46932.4072,0.009318697, ,,,
16216, ,0.166381689,2.52E-10,1690612439,2.06E-48,59152.50335,0.013183848, ,,,
16217, ,0.166381689,2.67E-10,1897996103,2.06E-48,74554.37881,0.018651811, ,,,
16218, ,0.166381689,2.83E-10,2130819059,2.06E-48,93966.46268,0.026387037, ,,,
16219, ,0.166381689,3.00E-10,2392201889,2.06E-48,118432.8713,0.037329306, ,,,
16220, ,0.166381689,3.18E-10,2685647968,2.06E-48,149269.5606,0.052807745, ,,,
16221, ,0.166381689,3.37E-10,3015090425,2.06E-48,188135.0958,0.074702015, ,,,
16222, ,0.166381689,3.57E-10,3384944854,2.06E-48,237119.8432,0.105670169, ,,,
16223, ,0.166381689,3.78E-10,3800168503,2.06E-48,298858.3784,0.149470708, ,,,
16224, ,0.166381689,4.01E-10,4266326712,2.06E-48,376671.1533,0.211417713, ,,,
16225, ,0.166381689,4.25E-10,4789667511,2.06E-48,474743.0361,0.299023955, ,,,
16226, ,0.166381689,4.50E-10,5377205360,2.06E-48,598348.3181,0.422909447, ,,,
16227, ,0.166381689,4.77E-10,6036815169,2.06E-48,754134.2804,0.59808477, ,,,
16228, ,0.166381689,5.05E-10,6777337845,2.06E-48,950478.5526,0.845763337, ,,,
16229, ,0.166381689,5.35E-10,7608698789,2.06E-48,1197939.463,1.195920012, ,,,
16230, ,0.166381689,5.67E-10,8542040929,2.06E-48,1509823.568,1.690902443, ,,,
16231, ,0.166381689,6.01E-10,9589874071,2.06E-48,1902900.837,2.39052664, ,,,
16232, ,0.166381689,6.37E-10,10766242571,2.06E-48,2398305.889,3.379264345, ,,,
16233, ,0.166381689,6.75E-10,12086913577,2.06E-48,3022673.664,4.776376882, ,,,
16234, ,0.166381689,7.15E-10,13569588354,2.06E-48,3809570.452,6.750197108, ,,,
16235, ,0.166381689,7.58E-10,15234139545,2.06E-48,4801297.077,9.538247428, ,,,
16236, ,0.166381689,8.03E-10,17102877524,2.06E-48,6051160.911,13.47556281, ,,,
16237, ,0.166381689,8.50E-10,19200849430,2.06E-48,7626338.529,19.03454007, ,,,
16238, ,0.166381689,9.01E-10,21556174879,2.06E-48,9611482.404,26.88096437, ,,,
16239, ,0.166381689,9.55E-10,24200422857,2.06E-48,12113264.8,37.95271736, ,,,
16240, ,0.166381689,1.01E-09,27169034847,2.06E-48,15266102.13,53.5702497, ,,,
16241, ,0.166381689,1.07E-09,30501799860,2.06E-48,19239365.97,75.59147998, ,,,
16242, ,0.166381689,1.14E-09,34243387737,2.06E-48,24246466.38,106.6287369, ,,,
16243, ,0.166381689,1.20E-09,38443947868,2.06E-48,30556292.58,150.3522025, ,,,
16244, ,0.166381689,1.28E-09,43159781358,2.06E-48,38507621.9,211.9137273, ,,,
16245, ,0.166381689,1.35E-09,48454095643,2.06E-48,48527265.16,298.5377864, ,,,
16246, ,0.166381689,1.43E-09,54397851673,2.06E-48,61152915.28,420.3439518, ,,,
16247, ,0.166381689,1.52E-09,61070715021,2.06E-48,77061914.58,591.4891511, ,,,
16248, ,0.166381689,1.61E-09,68562123660,2.06E-48,97107469.49,831.7502255, ,,,
16249, ,0.166381689,1.70E-09,76972486716,2.06E-48,122364233.8,1168.710507, ,,,
16250, ,0.166381689,1.80E-09,86414530283,2.06E-48,154185674.8,1640.771523, ,,,
16251, ,0.166381689,1.91E-09,97014808312,2.06E-48,194276254.3,2301.286442, ,,,
16252, ,0.166381689,2.03E-09,1.08915E+11,2.06E-48,244782232.8,3224.209951, ,,,
16253, ,0.166381689,2.15E-09,1.22276E+11,2.06E-48,308405873.4,4511.784808, ,,,
16254, ,0.166381689,2.27E-09,1.37275E+11,2.06E-48,388549039.7,6304.942986, ,,,
16255, ,0.166381689,2.41E-09,1.54114E+11,2.06E-48,489493698.5,8797.292493, ,,,
16256, ,0.166381689,2.55E-09,1.73019E+11,2.06E-48,616628739.2,12253.79001, ,,,
16257, ,0.166381689,2.70E-09,1.94243E+11,2.06E-48,776734886.2,17035.45832, ,,,
16258, ,0.166381689,2.87E-09,2.1807E+11,2.06E-48,978342438.1,23631.7795, ,,,
16259, ,0.166381689,3.04E-09,2.44821E+11,2.06E-48,1232180236,32702.64442, ,,,
16260, ,0.166381689,3.22E-09,2.74852E+11,2.06E-48,1551738833,45131.90295, ,,,
16261, ,0.166381689,3.41E-09,3.08568E+11,2.06E-48,1953976495,62094.53118, ,,,
16262, ,0.166381689,3.61E-09,3.46419E+11,2.06E-48,2460203677,85139.04567, ,,,
16263, ,0.166381689,3.83E-09,3.88914E+11,2.06E-48,3097190262,116285.8045, ,,,
16264, ,0.166381689,4.06E-09,4.36621E+11,2.06E-48,3898550519,158139.8963, ,,,
16265, ,0.166381689,4.30E-09,4.9018E+11,2.06E-48,4906473809,214013.9801, ,,,
16266, ,0.166381689,4.55E-09,5.50309E+11,2.06E-48,6173885073,288051.1524, ,,,
16267, ,0.166381689,4.82E-09,6.17815E+11,2.06E-48,7767138637,385330.1152, ,,,
16268, ,0.166381689,5.11E-09,6.936E+11,2.06E-48,9769372507,511924.1263, ,,,
16269, ,0.166381689,5.42E-09,7.78683E+11,2.06E-48,12284678863,674871.3757, ,,,
16270, ,0.166381689,5.74E-09,8.74202E+11,2.06E-48,15443280608,881998.3162, ,,,
